datetime,open,high,low,close,volume
2026-02-20 16:45:00+00:00,25092.5,25130.5,25089.0,25098.0,14810
2026-02-20 17:00:00+00:00,25098.5,25109.25,24980.75,24982.25,18345
2026-02-20 17:15:00+00:00,24982.75,24982.75,24879.25,24926.25,25844
2026-02-20 17:30:00+00:00,24926.75,24972.75,24912.0,24963.0,18143
2026-02-20 17:45:00+00:00,24962.75,25043.75,24941.0,25034.25,16922
2026-02-20 18:00:00+00:00,25034.25,25045.5,24991.75,25003.25,12738
2026-02-20 18:15:00+00:00,25003.25,25004.0,24929.25,24964.75,16229
2026-02-20 18:30:00+00:00,24966.25,25076.25,24928.0,25071.0,23359
2026-02-20 18:45:00+00:00,25070.5,25122.25,25047.0,25097.75,15894
2026-02-20 19:00:00+00:00,25098.5,25118.75,25059.25,25062.75,10091
2026-02-20 19:15:00+00:00,25062.75,25085.5,25037.25,25052.75,8564
2026-02-20 19:30:00+00:00,25054.0,25077.5,25034.25,25038.5,7034
2026-02-20 19:45:00+00:00,25039.25,25063.75,25018.0,25023.0,7588
2026-02-20 20:00:00+00:00,25023.0,25077.25,25016.0,25067.5,9140
2026-02-20 20:15:00+00:00,25066.75,25069.5,25014.25,25020.25,6865
2026-02-20 20:30:00+00:00,25021.25,25060.5,25018.0,25059.5,7406
2026-02-20 20:45:00+00:00,25059.5,25079.25,25035.0,25074.0,20876
2026-02-20 21:00:00+00:00,25075.0,25088.0,25064.25,25078.5,10516
2026-02-20 21:15:00+00:00,25078.5,25078.5,25066.5,25068.5,1358
2026-02-20 21:30:00+00:00,25067.75,25079.25,25066.5,25074.0,1137
2026-02-20 21:45:00+00:00,25074.5,25081.0,25067.5,25067.5,1181
2026-02-22 23:00:00+00:00,25031.0,25055.25,25030.0,25051.75,454
2026-02-22 23:15:00+00:00,25049.75,25057.75,24968.25,24980.0,3202
2026-02-22 23:30:00+00:00,24979.5,24990.0,24936.5,24940.5,3243
2026-02-22 23:45:00+00:00,24941.5,24983.0,24936.75,24971.0,2602
2026-02-23 00:00:00+00:00,24970.0,24971.0,24927.5,24933.5,3035
2026-02-23 00:15:00+00:00,24934.5,24950.5,24884.0,24907.75,3183
2026-02-23 00:30:00+00:00,24906.75,24907.75,24877.0,24883.75,2502
2026-02-23 00:45:00+00:00,24883.25,24900.0,24848.5,24852.75,3386
2026-02-23 01:00:00+00:00,24853.75,24876.0,24839.25,24864.0,4303
2026-02-23 01:15:00+00:00,24863.5,24882.75,24852.5,24858.75,2854
2026-02-23 01:30:00+00:00,24858.75,24874.0,24842.25,24873.25,2162
2026-02-23 01:45:00+00:00,24872.75,24881.75,24832.5,24844.25,2715
2026-02-23 02:00:00+00:00,24844.25,24857.25,24815.0,24818.0,3156
2026-02-23 02:15:00+00:00,24818.0,24840.0,24808.0,24832.0,2045
2026-02-23 02:30:00+00:00,24831.75,24845.0,24828.5,24839.5,1537
2026-02-23 02:45:00+00:00,24839.0,24842.5,24831.5,24839.0,751
2026-02-23 03:00:00+00:00,24839.5,24863.5,24839.5,24849.0,1775
2026-02-23 03:15:00+00:00,24848.75,24850.0,24815.25,24833.5,1909
2026-02-23 03:30:00+00:00,24833.5,24839.5,24813.25,24838.75,1578
2026-02-23 03:45:00+00:00,24838.5,24844.0,24830.25,24841.75,535
2026-02-23 04:00:00+00:00,24842.5,24853.0,24828.0,24843.5,974
2026-02-23 04:15:00+00:00,24842.0,24842.25,24821.25,24830.5,731
2026-02-23 04:30:00+00:00,24831.25,24839.5,24811.0,24824.0,934
2026-02-23 04:45:00+00:00,24825.0,24833.75,24819.5,24828.25,579
2026-02-23 05:00:00+00:00,24833.5,24835.0,24816.25,24820.0,745
2026-02-23 05:15:00+00:00,24819.25,24828.25,24807.25,24827.75,1015
2026-02-23 05:30:00+00:00,24827.0,24843.25,24822.75,24835.25,1270
2026-02-23 05:45:00+00:00,24835.25,24844.25,24824.75,24838.25,787
2026-02-23 06:00:00+00:00,24838.5,24854.75,24832.25,24854.25,806
2026-02-23 06:15:00+00:00,24853.0,24854.5,24843.75,24847.25,516
2026-02-23 06:30:00+00:00,24845.5,24864.5,24841.0,24857.5,869
2026-02-23 06:45:00+00:00,24858.0,24869.5,24853.0,24867.0,647
2026-02-23 07:00:00+00:00,24868.5,24913.75,24863.25,24909.75,2634
2026-02-23 07:15:00+00:00,24910.25,24914.75,24894.0,24903.75,1713
2026-02-23 07:30:00+00:00,24901.5,24911.0,24891.75,24908.0,895
2026-02-23 07:45:00+00:00,24907.0,24912.0,24897.5,24898.0,715
2026-02-23 08:00:00+00:00,24898.75,24913.5,24877.5,24904.25,1970
2026-02-23 08:15:00+00:00,24906.0,24907.25,24887.0,24899.0,843
2026-02-23 08:30:00+00:00,24900.25,24905.75,24878.25,24883.25,1118
2026-02-23 08:45:00+00:00,24884.75,24934.5,24883.75,24929.75,1920
2026-02-23 09:00:00+00:00,24931.0,24998.5,24930.75,24994.5,3503
2026-02-23 09:15:00+00:00,24995.25,24996.25,24973.0,24994.25,1821
2026-02-23 09:30:00+00:00,24994.5,25004.0,24975.0,24996.25,1766
2026-02-23 09:45:00+00:00,24997.0,25000.5,24980.0,24983.5,996
2026-02-23 10:00:00+00:00,24985.5,25002.75,24980.0,24991.25,983
2026-02-23 10:15:00+00:00,24991.5,24992.0,24945.0,24970.0,2566
2026-02-23 10:30:00+00:00,24969.5,24985.75,24959.0,24977.25,1129
2026-02-23 10:45:00+00:00,24977.25,24977.75,24962.75,24969.5,753
2026-02-23 11:00:00+00:00,24970.75,24980.0,24959.5,24977.0,836
2026-02-23 11:15:00+00:00,24977.75,24987.25,24964.75,24967.75,813
2026-02-23 11:30:00+00:00,24967.75,24970.0,24945.75,24948.25,1073
2026-02-23 11:45:00+00:00,24948.25,24951.0,24907.25,24929.5,2259
2026-02-23 12:00:00+00:00,24928.25,24943.5,24910.0,24920.5,1928
2026-02-23 12:15:00+00:00,24920.5,24921.5,24901.25,24910.25,1615
2026-02-23 12:30:00+00:00,24910.25,24924.0,24883.75,24922.0,2230
2026-02-23 12:45:00+00:00,24920.5,24926.75,24893.0,24904.75,2020
2026-02-23 13:00:00+00:00,24903.75,24938.0,24887.25,24917.0,2574
2026-02-23 13:15:00+00:00,24916.25,24936.25,24912.5,24926.75,1923
2026-02-23 13:30:00+00:00,24927.25,24950.5,24910.0,24950.25,2924
2026-02-23 13:45:00+00:00,24949.75,24954.5,24926.5,24934.75,3109
2026-02-23 14:00:00+00:00,24935.0,24961.25,24931.5,24960.5,2516
2026-02-23 14:15:00+00:00,24961.0,24982.5,24937.75,24981.25,5538
2026-02-23 14:30:00+00:00,24981.0,25040.0,24879.0,24881.75,47141
2026-02-23 14:45:00+00:00,24881.0,24965.25,24857.75,24913.75,30761
2026-02-23 15:00:00+00:00,24913.25,24952.25,24840.5,24873.75,30259
2026-02-23 15:15:00+00:00,24874.5,24930.0,24857.5,24871.5,21150
2026-02-23 15:30:00+00:00,24871.0,24900.5,24816.25,24828.75,20688
2026-02-23 15:45:00+00:00,24829.0,24852.0,24738.75,24743.25,26315
2026-02-23 16:00:00+00:00,24743.25,24757.0,24668.0,24683.0,30182
2026-02-23 16:15:00+00:00,24683.0,24781.75,24668.0,24778.0,21698
2026-02-23 16:30:00+00:00,24777.75,24789.25,24748.75,24764.25,13912
2026-02-23 16:45:00+00:00,24765.0,24770.0,24727.5,24734.75,12800
2026-02-23 17:00:00+00:00,24735.0,24763.75,24725.25,24733.25,11246
2026-02-23 17:15:00+00:00,24732.75,24761.5,24732.0,24743.0,7973
2026-02-23 17:30:00+00:00,24742.5,24745.75,24677.5,24701.0,14964
